paper_id,paper,doi,doi_url,year,title
REFINE-0184,"Zhuo, C., Xu, X., Lin, X., Chen, M., Ji, F., Jiang, D., Xu, Y., Wang, L., Li, Y., Tian, H., Wang, W., & Zhou, C. (2020). Depressive symptoms combined with auditory hallucinations are accompanied with severe gray matter brain impairments in patients with first-episode untreated schizophrenia – A pilot study in China. Neuroscience Letters, 730. https://doi.org/10.1016/j.neulet.2020.135033",10.1016/j.neulet.2020.135033,https://doi.org/10.1016/j.neulet.2020.135033,2020,Depressive symptoms combined with auditory hallucinations are accompanied with severe gray matter brain impairments in patients with first-episode untreated schizophrenia – A pilot study in China
REFINE-0185,"Vargas, T. G., & Mittal, V. A. (2023). Brain morphometry points to emerging patterns of psychosis, depression, and anxiety vulnerability over a 2-year period in childhood. Psychological Medicine, 53(8), 3322–3334. https://doi.org/10.1017/S0033291721005304",10.1017/S0033291721005304,https://doi.org/10.1017/S0033291721005304,2023,"Brain morphometry points to emerging patterns of psychosis, depression, and anxiety vulnerability over a 2-year period in childhood"
REFINE-0186,"Son, J. H., Han, D. H., Min, K. J., & Kee, B. S. (2013). Correlation between gray matter volume in the temporal lobe and depressive symptoms in patients with Alzheimer’s disease. Neuroscience Letters, 548, 15–20. https://doi.org/10.1016/j.neulet.2013.05.021",10.1016/j.neulet.2013.05.021,https://doi.org/10.1016/j.neulet.2013.05.021,2013,Correlation between gray matter volume in the temporal lobe and depressive symptoms in patients with Alzheimer’s disease
REFINE-0187,"Thompson, J. L., Woods, S. P., Medina, L. D., Garcia, J. M., & Teixeira, A. L. (2024). Apathy in persons living with HIV disease: A systematic narrative review. Journal of Affective Disorders, 350, 133–147. https://doi.org/10.1016/j.jad.2024.01.016",10.1016/j.jad.2024.01.016,https://doi.org/10.1016/j.jad.2024.01.016,2024,Apathy in persons living with HIV disease: A systematic narrative review
REFINE-0188,"Strigo, I. A., Simmons, A. N., Matthews, S. C., Craig, A. D. (Bud), & Paulus, M. P. (2008). Association of major depressive disorder with altered functional brain response during anticipation and processing of heat pain. Archives of General Psychiatry, 65(11), 1275–1284. https://doi.org/10.1001/archpsyc.65.11.1275",10.1001/archpsyc.65.11.1275,https://doi.org/10.1001/archpsyc.65.11.1275,2008,Association of major depressive disorder with altered functional brain response during anticipation and processing of heat pain
REFINE-0189,"Zois, E., Kiefer, F., Vollstädt-Klein, S., Lemenager, T., Mann, K., & Fauth-Bühler, M. (2018). Amygdala grey matter volume increase in gambling disorder with depression symptoms of clinical relevance: A voxel-based morphometry study. International Gambling Studies, 18(2), 259–268. https://doi.org/10.1080/14459795.2018.1452276",10.1080/14459795.2018.1452276,https://doi.org/10.1080/14459795.2018.1452276,2018,Amygdala grey matter volume increase in gambling disorder with depression symptoms of clinical relevance: A voxel-based morphometry study
REFINE-0190,"Tupler, L. A., Krishnan, K. R. R., McDonald, W. M., Dombeck, C. B., D’Souza, S., & Steffens, D. C. (2002). Anatomic location and laterality of MRI signal hyperintensities in late-life depression. Journal of Psychosomatic Research, 53(2), 665–676. https://doi.org/10.1016/S0022-3999(02)00425-7",10.1016/S0022-3999(02)00425-7,https://doi.org/10.1016/S0022-3999(02)00425-7,2002,Anatomic location and laterality of MRI signal hyperintensities in late-life depression
REFINE-0191,"Lavretsky, H., Roybal, D. J., Ballmaier, M., Toga, A. W., & Kumar, A. (2005). Antidepressant Exposure May Protect Against Decrement in Frontal Gray Matter Volumes in Geriatric Depression. The Journal of Clinical Psychiatry, 66(8), 964–967. https://doi.org/10.4088/JCP.v66n0801",10.4088/JCP.v66n0801,https://doi.org/10.4088/JCP.v66n0801,2005,Antidepressant Exposure May Protect Against Decrement in Frontal Gray Matter Volumes in Geriatric Depression
REFINE-0192,"Zhang, Z., Robinson, L., Jia, T., Quinlan, E. B., Tay, N., Chu, C., Barker, E. D., Banaschewski, T., Barker, G. J., Bokde, A. L. W., Flor, H., Grigis, A., Garavan, H., Gowland, P., Heinz, A., Ittermann, B., Martinot, J.-L., Stringaris, A., Penttilä, J., … Desrivières, S. (2021). Development of disordered eating behaviors and comorbid depressive symptoms in adolescence: Neural and psychopathological predictors. Biological Psychiatry, 90(12), 853–862. https://doi.org/10.1016/j.biopsych.2020.06.003",10.1016/j.biopsych.2020.06.003,https://doi.org/10.1016/j.biopsych.2020.06.003,2021,Development of disordered eating behaviors and comorbid depressive symptoms in adolescence: Neural and psychopathological predictors
REFINE-0193,"Schlegel, S. (1988). Brain density in depression: Methodological and psychopathological aspects. Acta Psychiatrica Scandinavica, 78(5), 610–612. https://doi.org/10.1111/j.1600-0447.1988.tb06392.x",10.1111/j.1600-0447.1988.tb06392.x,https://doi.org/10.1111/j.1600-0447.1988.tb06392.x,1988,Brain density in depression: Methodological and psychopathological aspects
REFINE-0194,"Huang, X., Zhuo, Y., Wang, X., Xu, J., Yang, Z., Zhou, Y., Lv, H., Ma, X., Yan, B., Zhao, H., & Yu, H. (2023). Structural and functional improvement of amygdala sub-regions in postpartum depression after acupuncture. Frontiers in Human Neuroscience, 17. https://doi.org/10.3389/fnhum.2023.1163746",10.3389/fnhum.2023.1163746,https://doi.org/10.3389/fnhum.2023.1163746,2023,Structural and functional improvement of amygdala sub-regions in postpartum depression after acupuncture
REFINE-0195,"Paolini, M., Harrington, Y., Colombo, F., Bettonagli, V., Poletti, S., Carminati, M., Colombo, C., Benedetti, F., & Zanardi, R. (2023a). Hippocampal and parahippocampal volume and function predict antidepressant response in patients with major depression: A multimodal neuroimaging study. Journal of Psychopharmacology, 37(11), 1070–1081. https://doi.org/10.1177/02698811231190859",10.1177/02698811231190859,https://doi.org/10.1177/02698811231190859,2023,Hippocampal and parahippocampal volume and function predict antidepressant response in patients with major depression: A multimodal neuroimaging study
REFINE-0196,"Hare, M. M., Barber, A., Shaffer, S. A., & Deligiannidis, K. M. (2024). Bidirectional associations between perinatal allopregnanolone and depression severity with postpartum gray matter volume in adult women. Acta Psychiatrica Scandinavica. https://doi.org/10.1111/acps.13723",10.1111/acps.13723,https://doi.org/10.1111/acps.13723,2024,Bidirectional associations between perinatal allopregnanolone and depression severity with postpartum gray matter volume in adult women
REFINE-0197,"McIntosh, R. C., Lobo, J., Paparozzi, J., Goodman, Z., Kornfeld, S., & Nomi, J. (2022). Neutrophil to lymphocyte ratio is a transdiagnostic biomarker of depression and structural and functional brain alterations in older adults. Journal of Neuroimmunology, 365, 1–7. https://doi.org/10.1016/j.jneuroim.2022.577831",10.1016/j.jneuroim.2022.577831,https://doi.org/10.1016/j.jneuroim.2022.577831,2022,Neutrophil to lymphocyte ratio is a transdiagnostic biomarker of depression and structural and functional brain alterations in older adults
REFINE-0198,"Thomann, P. A., Wolf, R. C., Nolte, H. M., Hirjak, D., Hofer, S., Seidl, U., Depping, M. S., Stieltjes, B., Maier-Hein, K., Sambataro, F., & Wüstenberg, T. (2017a). Neuromodulation in response to electroconvulsive therapy in schizophrenia and major depression. Brain Stimulation, 10(3), 637–644. https://doi.org/10.1016/j.brs.2017.01.578",10.1016/j.brs.2017.01.578,https://doi.org/10.1016/j.brs.2017.01.578,2017,Neuromodulation in response to electroconvulsive therapy in schizophrenia and major depression
REFINE-0199,"Takeuchi, H., Taki, Y., Nouchi, R., Hashizume, H., Sassa, Y., Sekiguchi, A., Kotozaki, Y., Nakagawa, S., Nagase, T., Miyauchi, C. M., & Kawashima, R. (2014a). Anatomical correlates of quality of life: Evidence from voxel-based morphometry. Human Brain Mapping, 35(5), 1834–1846. https://doi.org/10.1002/hbm.22294",10.1002/hbm.22294,https://doi.org/10.1002/hbm.22294,2014,Anatomical correlates of quality of life: Evidence from voxel-based morphometry
REFINE-0200,"Kawata, N. Y. S., Nishitani, S., Yao, A., Takiguchi, S., Mizuno, Y., Mizushima, S., Makita, K., Hamamura, S., Saito, D. N., Okazawa, H., Fujisawa, T. X., & Tomoda, A. (2024). Brain structures and functional connectivity in neglected children with no other types of maltreatment. NeuroImage, 292. https://doi.org/10.1016/j.neuroimage.2024.120589",10.1016/j.neuroimage.2024.120589,https://doi.org/10.1016/j.neuroimage.2024.120589,2024,Brain structures and functional connectivity in neglected children with no other types of maltreatment
REFINE-0201,"Oestreich, L. K. L., Wright, P., & O’Sullivan, M. J. (2022). Hyperconnectivity and altered interactions of a nucleus accumbens network in post-stroke depression. Brain Communications, 4(6). https://doi.org/10.1093/braincomms/fcac281",10.1093/braincomms/fcac281,https://doi.org/10.1093/braincomms/fcac281,2022,Hyperconnectivity and altered interactions of a nucleus accumbens network in post-stroke depression
REFINE-0202,"Sankar, T., Chakravarty, M. M., Jawa, N., Li, S. X., Giacobbe, P., Kennedy, S. H., Rizvi, S. J., Mayberg, H. S., Hamani, C., & Lozano, A. M. (2020). Neuroanatomical predictors of response to subcallosal cingulate deep brain stimulation for treatment-resistant depression. Journal of Psychiatry & Neuroscience, 45(1), 45–54. https://doi.org/10.1503/jpn.180207",10.1503/jpn.180207,https://doi.org/10.1503/jpn.180207,2020,Neuroanatomical predictors of response to subcallosal cingulate deep brain stimulation for treatment-resistant depression
REFINE-0203,"Hashimoto, T., Fukui, K., Takeuchi, H., Yokota, S., Kikuchi, Y., Tomita, H., Taki, Y., & Kawashima, R. (2016a). Effects of the BDNF Val66Met Polymorphism on Gray Matter Volume in Typically Developing Children and Adolescents. Cerebral Cortex, 26(4), 1795–1803. https://doi.org/10.1093/cercor/bhw020",10.1093/cercor/bhw020,https://doi.org/10.1093/cercor/bhw020,2016,Effects of the BDNF Val66Met Polymorphism on Gray Matter Volume in Typically Developing Children and Adolescents
REFINE-0204,"Disabato, B. M., Morris, C., Hranilovich, J., D’Angelo, G. M., Zhou, G., Wu, N., Doraiswamy, P. M., & Sheline, Y. I. (2014). Comparison of brain structural variables, neuropsychological factors, and treatment outcome in early-onset versus late-onset late-life depression. The American Journal of Geriatric Psychiatry, 22(10), 1039–1046. https://doi.org/10.1016/j.jagp.2013.02.005",10.1016/j.jagp.2013.02.005,https://doi.org/10.1016/j.jagp.2013.02.005,2014,"Comparison of brain structural variables, neuropsychological factors, and treatment outcome in early-onset versus late-onset late-life depression"
REFINE-0205,"Boehringer, A., Tost, H., Haddad, L., Lederbogen, F., Wüst, S., Schwarz, E., & Meyer-Lindenberg, A. (2015a). Neural Correlates of the Cortisol Awakening Response in Humans. Neuropsychopharmacology, 40(9), 2278–2285. https://doi.org/10.1038/npp.2015.77",10.1038/npp.2015.77,https://doi.org/10.1038/npp.2015.77,2015,Neural Correlates of the Cortisol Awakening Response in Humans
REFINE-0206,"Mackin, R. S., Tosun, D., Mueller, S. G., Lee, J.-Y., Insel, P., Schuff, N., Truran-Sacrey, D., Arean, P., Nelson, J. C., & Weiner, M. W. (2013). Patterns of reduced cortical thickness in late-life depression and relationship to psychotherapeutic response. The American Journal of Geriatric Psychiatry, 21(8), 794–802. https://doi.org/10.1016/j.jagp.2013.01.013",10.1016/j.jagp.2013.01.013,https://doi.org/10.1016/j.jagp.2013.01.013,2013,Patterns of reduced cortical thickness in late-life depression and relationship to psychotherapeutic response
REFINE-0207,"Yoshikawa, E., Matsuoka, Y., Yamasue, H., Inagaki, M., Nakano, T., Akechi, T., Kobayakawa, M., Fujimori, M., Nakaya, N., Akizuki, N., Imoto, S., Murakami, K., Kasai, K., & Uchitomi, Y. (2006a). Prefrontal cortex and amygdala volume in first minor or major depressive episode after cancer diagnosis. Biological Psychiatry, 59(8), 707–712. https://doi.org/10.1016/j.biopsych.2005.08.018",10.1016/j.biopsych.2005.08.018,https://doi.org/10.1016/j.biopsych.2005.08.018,2006,Prefrontal cortex and amygdala volume in first minor or major depressive episode after cancer diagnosis
REFINE-0208,"Kramer-Ginsberg, E., Greenwald, B. S., Krishnan, K. R. R., Christiansen, B., Hu, J., Ashtari, M., Patel, M., & Pollack, S. (1999). Neuropsychological functioning and MRI signal hyperintensities in geriatric depression. The American Journal of Psychiatry, 156(3), 438–444. https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=1999-10569-014&amp",,https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=1999-10569-014&amp,1999,Neuropsychological functioning and MRI signal hyperintensities in geriatric depression
REFINE-0209,"Taylor, W. D., MacFall, J. R., Payne, M. E., McQuoid, D. R., Steffens, D. C., Provenzale, J. M., & Krishnan, K. R. R. (2007). Orbitofrontal cortex volume in late life depression: Influence of hyperintense lesions and genetic polymorphisms. Psychological Medicine, 37(12), 1763–1773. https://doi.org/10.1017/S0033291707000128",10.1017/S0033291707000128,https://doi.org/10.1017/S0033291707000128,2007,Orbitofrontal cortex volume in late life depression: Influence of hyperintense lesions and genetic polymorphisms
REFINE-0210,"Lebedev, A. v, Beyer, M. K., Fritze, F., Westman, E., Ballard, C., & Aarsland, D. (2014). Cortical changes associated with depression and antidepressant use in Alzheimer and Lewy body dementia: An MRI surface-based morphometric study. The American Journal of Geriatric Psychiatry, 22(1), 4–13. https://doi.org/10.1016/j.jagp.2013.02.004",10.1016/j.jagp.2013.02.004,https://doi.org/10.1016/j.jagp.2013.02.004,2014,Cortical changes associated with depression and antidepressant use in Alzheimer and Lewy body dementia: An MRI surface-based morphometric study
REFINE-0211,"Perna, R. (2005). Major Depression and Suicidality Following Brain Injury. Journal of Cognitive Rehabilitation, 23(1), 5–7. https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2005-03856-001&amp",,https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2005-03856-001&amp,2005,Major Depression and Suicidality Following Brain Injury
REFINE-0212,"Zeng, S., Liu, K., Zhang, J., Chen, C., Xu, Y., Wu, Y., Deng, Y., Sun, X., Wen, G., & Jing, L. (2020). In vivo structural and functional abnormalities of the striatums is related to decreased astrocytic BDNF in Itpr2-/- mice exhibiting depressive-like behavior. Neural Plasticity, 2020. https://doi.org/10.1155/2020/8830670",10.1155/2020/8830670,https://doi.org/10.1155/2020/8830670,2020,In vivo structural and functional abnormalities of the striatums is related to decreased astrocytic BDNF in Itpr2-/- mice exhibiting depressive-like behavior
REFINE-0213,"Stretton, J., Pope, R. A., Winston, G. P., Sidhu, M. K., Symms, M., Duncan, J. S., Koepp, M., Thompson, P. J., & Foong, J. (2015b). Temporal lobe epilepsy and affective disorders: The role of the subgenual anterior cingulate cortex. Journal of Neurology, Neurosurgery & Psychiatry, 86(2), 144–151. https://doi.org/10.1136/jnnp-2013-306966",10.1136/jnnp-2013-306966,https://doi.org/10.1136/jnnp-2013-306966,2015,Temporal lobe epilepsy and affective disorders: The role of the subgenual anterior cingulate cortex
REFINE-0214,"Chad‐Friedman, E., Botdorf, M., Riggins, T., & Dougherty, L. R. (2021). Early childhood cumulative risk is associated with decreased global brain measures, cortical thickness, and cognitive functioning in school‐age children. Developmental Psychobiology, 63(2), 192–205. https://doi.org/10.1002/dev.21956",10.1002/dev.21956,https://doi.org/10.1002/dev.21956,2021,"Early childhood cumulative risk is associated with decreased global brain measures, cortical thickness, and cognitive functioning in school‐age children"
REFINE-0215,"Du, Y., Yan, F., Zhao, L., Fang, Y., Qiu, Q., Wei, W., Wang, J., Tang, Y., Lin, X., & Li, X. (2022). Depression symptoms moderate the relationship between gray matter volumes and cognitive function in patients with mild cognitive impairment. Journal of Psychiatric Research, 151, 516–522. https://doi.org/10.1016/j.jpsychires.2022.05.017",10.1016/j.jpsychires.2022.05.017,https://doi.org/10.1016/j.jpsychires.2022.05.017,2022,Depression symptoms moderate the relationship between gray matter volumes and cognitive function in patients with mild cognitive impairment
REFINE-0216,"Thomas, A. J., Ferrier, I. N., Kalaria, R. N., Woodward, S. A., Ballard, C., Oakley, A., Perry, R. H., & O’Brien, J. T. (2000). Evaluation in late-life depression of intercellular adhesion molecule-1 expression in the dorsolateral prefrontal cortex. The American Journal of Psychiatry, 157(10), 1682–1684. https://doi.org/10.1176/appi.ajp.157.10.1682",10.1176/appi.ajp.157.10.1682,https://doi.org/10.1176/appi.ajp.157.10.1682,2000,Evaluation in late-life depression of intercellular adhesion molecule-1 expression in the dorsolateral prefrontal cortex
REFINE-0217,"Lim, H. K., Jung, W. S., & Aizenstein, H. J. (2013). Aberrant topographical organization in gray matter structural network in late life depression: A graph theoretical analysis. International Psychogeriatrics, 25(12), 1929–1940. https://doi.org/10.1017/S104161021300149X",10.1017/S104161021300149X,https://doi.org/10.1017/S104161021300149X,2013,Aberrant topographical organization in gray matter structural network in late life depression: A graph theoretical analysis
REFINE-0218,"Ballmaier, M., Kumar, A., Thompson, P. M., Narr, K. L., Lavretsky, H., Estanol, L., DeLuca, H., & Toga, A. W. (2004). Localizing gray matter deficits in late-onset depression using computational cortical pattern matching methods. The American Journal of Psychiatry, 161(11), 2091–2099. https://doi.org/10.1176/appi.ajp.161.11.2091",10.1176/appi.ajp.161.11.2091,https://doi.org/10.1176/appi.ajp.161.11.2091,2004,Localizing gray matter deficits in late-onset depression using computational cortical pattern matching methods
REFINE-0219,"Goodman, M., Hazlett, E. A., Avedon, J. B., Siever, D. R., Chu, K.-W., & New, A. S. (2011). Anterior cingulate volume reduction in adolescents with borderline personality disorder and co-morbid major depression. Journal of Psychiatric Research, 45(6), 803–807. https://doi.org/10.1016/j.jpsychires.2010.11.011",10.1016/j.jpsychires.2010.11.011,https://doi.org/10.1016/j.jpsychires.2010.11.011,2011,Anterior cingulate volume reduction in adolescents with borderline personality disorder and co-morbid major depression
REFINE-0220,"Yuan, Y., Zhu, W., Zhang, Z., Bai, F., Yu, H., Shi, Y., Qian, Y., Liu, W., Jiang, T., You, J., & Liu, Z. (2008a). Regional Gray Matter Changes Are Associated with Cognitive Deficits in Remitted Geriatric Depression: An Optimized Voxel-Based Morphometry Study. Biological Psychiatry, 64(6), 541–544. https://doi.org/10.1016/j.biopsych.2008.04.032",10.1016/j.biopsych.2008.04.032,https://doi.org/10.1016/j.biopsych.2008.04.032,2008,Regional Gray Matter Changes Are Associated with Cognitive Deficits in Remitted Geriatric Depression: An Optimized Voxel-Based Morphometry Study
REFINE-0221,"Bouckaert, F., Emsell, L., Vansteelandt, K., de Winter, F.-L., van den Stock, J., Obbels, J., Dols, A., Stek, M., Adamczuk, K., Sunaert, S., van Laere, K., Sienaert, P., & Vandenbulcke, M. (2019). Electroconvulsive therapy response in late-life depression unaffected by age-related brain changes. Journal of Affective Disorders, 251, 114–120. https://doi.org/10.1016/j.jad.2019.03.055",10.1016/j.jad.2019.03.055,https://doi.org/10.1016/j.jad.2019.03.055,2019,Electroconvulsive therapy response in late-life depression unaffected by age-related brain changes
REFINE-0222,"Mechelli, A., Tognin, S., McGuire, P. K., Prata, D., Sartori, G., Fusar-Poli, P., de Brito, S., Hariri, A. R., & Viding, E. (2009). Genetic vulnerability to affective psychopathology in childhood: A combined voxel-based morphometry and functional magnetic resonance imaging study. Biological Psychiatry, 66(3), 231–237. https://doi.org/10.1016/j.biopsych.2009.01.033",10.1016/j.biopsych.2009.01.033,https://doi.org/10.1016/j.biopsych.2009.01.033,2009,Genetic vulnerability to affective psychopathology in childhood: A combined voxel-based morphometry and functional magnetic resonance imaging study
REFINE-0223,"Fňašková, M., Říha, P., Preiss, M., Bob, P., Nečasová, M., Koriťáková, E., & Rektor, I. (2021). Lifelong impact of extreme stress on the human brain: Holocaust survivors study. Neurobiology of Stress, 14, 1–10. https://doi.org/10.1016/j.ynstr.2021.100318",10.1016/j.ynstr.2021.100318,https://doi.org/10.1016/j.ynstr.2021.100318,2021,Lifelong impact of extreme stress on the human brain: Holocaust survivors study
REFINE-0224,"Egglefield, D. A., Schiff, S., Motter, J. N., Grinberg, A., Rutherford, B. R., & Sneed, J. R. (2021). Cortical thickness and hippocampal volume in vascular and non-vascular depressed patients. Frontiers in Psychiatry, 12. https://doi.org/10.3389/fpsyt.2021.697489",10.3389/fpsyt.2021.697489,https://doi.org/10.3389/fpsyt.2021.697489,2021,Cortical thickness and hippocampal volume in vascular and non-vascular depressed patients
REFINE-0225,"Mai, N., Wu, Y., Zhong, X., Chen, B., Zhang, M., & Ning, Y. (2020). Determining the effects of LLD and MCI on brain decline according to machine learning and a structural covariance network analysis. Journal of Psychiatric Research, 126, 43–54. https://doi.org/10.1016/j.jpsychires.2020.04.011",10.1016/j.jpsychires.2020.04.011,https://doi.org/10.1016/j.jpsychires.2020.04.011,2020,Determining the effects of LLD and MCI on brain decline according to machine learning and a structural covariance network analysis
REFINE-0226,"Chen, P. S., McQuoid, D. R., Payne, M. E., & Steffens, D. C. (2006). White matter and subcortical gray matter lesion volume changes and late-life depression outcome: A 4-year magnetic resonance imaging study. International Psychogeriatrics, 18(3), 445–456. https://doi.org/10.1017/S1041610205002796",10.1017/S1041610205002796,https://doi.org/10.1017/S1041610205002796,2006,White matter and subcortical gray matter lesion volume changes and late-life depression outcome: A 4-year magnetic resonance imaging study
REFINE-0227,"Wehry, A. M., McNamara, R. K., Adler, C. M., Eliassen, J. C., Croarkin, P., Cerullo, M. A., DelBello, M. P., & Strawn, J. R. (2015). Neurostructural impact of co-occurring anxiety in pediatric patients with major depressive disorder: A voxel-based morphometry study. Journal of Affective Disorders, 171, 54–59. https://doi.org/10.1016/j.jad.2014.09.004",10.1016/j.jad.2014.09.004,https://doi.org/10.1016/j.jad.2014.09.004,2015,Neurostructural impact of co-occurring anxiety in pediatric patients with major depressive disorder: A voxel-based morphometry study
REFINE-0228,"Voineskos, A. N., Mulsant, B. H., Dickie, E. W., Neufeld, N. H., Rothschild, A. J., Whyte, E. M., Meyers, B. S., Alexopoulos, G. S., Hoptman, M. J., Lerch, J. P., & Flint, A. J. (2020). Effects of antipsychotic medication on brain structure in patients with major depressive disorder and psychotic features: Neuroimaging findings in the context of a randomized placebo-controlled clinical trial. JAMA Psychiatry, 77(7), 674–683. https://doi.org/10.1001/jamapsychiatry.2020.0036",10.1001/jamapsychiatry.2020.0036,https://doi.org/10.1001/jamapsychiatry.2020.0036,2020,Effects of antipsychotic medication on brain structure in patients with major depressive disorder and psychotic features: Neuroimaging findings in the context of a randomized placebo-controlled clinical trial
REFINE-0229,"Yang, J., Yin, P., Wei, D., Wang, K., Li, Y., & Qiu, J. (2017a). Effects of parental emotional warmth on the relationship between regional gray matter volume and depression-related personality traits. Social Neuroscience, 12(3), 337–348. https://doi.org/10.1080/17470919.2016.1174150",10.1080/17470919.2016.1174150,https://doi.org/10.1080/17470919.2016.1174150,2017,Effects of parental emotional warmth on the relationship between regional gray matter volume and depression-related personality traits
REFINE-0230,"Leber, S. L., Llenos, I. C., Miller, C. L., Dulay, J. R., Haybaeck, J., & Weis, S. (2017). Homer1a protein expression in schizophrenia, bipolar disorder, and major depression. Journal of Neural Transmission, 124(10), 1261–1273. https://doi.org/10.1007/s00702-017-1776-x",10.1007/s00702-017-1776-x,https://doi.org/10.1007/s00702-017-1776-x,2017,"Homer1a protein expression in schizophrenia, bipolar disorder, and major depression"
REFINE-0231,"Droppa, K., Karim, H. T., Tudorascu, D. L., Karp, J. F., Reynolds, C. F. I. I. I., Aizenstein, H. J., & Butters, M. A. (2017). Association between change in brain gray matter volume, cognition, and depression severity: Pre- and post- antidepressant pharmacotherapy for late-life depression. Journal of Psychiatric Research, 95, 129–134. https://doi.org/10.1016/j.jpsychires.2017.08.002",10.1016/j.jpsychires.2017.08.002,https://doi.org/10.1016/j.jpsychires.2017.08.002,2017,"Association between change in brain gray matter volume, cognition, and depression severity: Pre- and post- antidepressant pharmacotherapy for late-life depression"
REFINE-0232,"Luby, J. L., Belden, A. C., Jackson, J. J., Lessov-Schlaggar, C. N., Harms, M. P., Tillman, R., Botteron, K., Whalen, D., & Barch, D. M. (2016). Early childhood depression and alterations in the trajectory of gray matter maturation in middle childhood and early adolescence. JAMA Psychiatry, 73(1), 31–38. https://doi.org/10.1001/jamapsychiatry.2015.2356",10.1001/jamapsychiatry.2015.2356,https://doi.org/10.1001/jamapsychiatry.2015.2356,2016,Early childhood depression and alterations in the trajectory of gray matter maturation in middle childhood and early adolescence
REFINE-0233,"Romo-Nava, F., Awosika, O. O., Basu, I., Blom, T. J., Welge, J., Datta, A., Guillen, A., Guerdjikova, A. I., Fleck, D. E., Georgiev, G., Mori, N., Patino, L. R., DelBello, M. P., McNamara, R. K., Buijs, R. M., Frye, M. A., & McElroy, S. L. (2024). Effect of non-invasive spinal cord stimulation in unmedicated adults with major depressive disorder: A pilot randomized controlled trial and induced current flow pattern. Molecular Psychiatry, 29(3), 580–589. https://doi.org/10.1038/s41380-023-02349-9",10.1038/s41380-023-02349-9,https://doi.org/10.1038/s41380-023-02349-9,2024,Effect of non-invasive spinal cord stimulation in unmedicated adults with major depressive disorder: A pilot randomized controlled trial and induced current flow pattern
REFINE-0234,"Ryan, J., Artero, S., Carrière, I., Maller, J. J., Meslin, C., Ritchie, K., & Ancelin, M.-L. (2016). GWAS-identified risk variants for major depressive disorder: Preliminary support for an association with late-life depressive symptoms and brain structural alterations. European Neuropsychopharmacology, 26(1), 113–125. https://doi.org/10.1016/j.euroneuro.2015.08.022",10.1016/j.euroneuro.2015.08.022,https://doi.org/10.1016/j.euroneuro.2015.08.022,2016,GWAS-identified risk variants for major depressive disorder: Preliminary support for an association with late-life depressive symptoms and brain structural alterations
REFINE-0235,"Sexton, C. E., Allan, C. L., le Masurier, M., McDermott, L. M., Kalu, U. G., Herrmann, L. L., Mäurer, M., Bradley, K. M., Mackay, C. E., & Ebmeier, K. P. (2012). Magnetic resonance imaging in late-life depression: Multimodal examination of network disruption. JAMA Psychiatry, 69(7), 680–689. https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2013-03107-006&amp",,https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2013-03107-006&amp,2012,Magnetic resonance imaging in late-life depression: Multimodal examination of network disruption
REFINE-0236,"Kuai, C., Pu, J., Wang, D., Tan, Z., Wang, Y., & Xue, S. W. (2024). The association between gray matter volume in the hippocampal subfield and antidepressant efficacy mediated by abnormal dynamic functional connectivity. Scientific Reports, 14(1). https://doi.org/10.1038/s41598-024-56866-w",10.1038/s41598-024-56866-w,https://doi.org/10.1038/s41598-024-56866-w,2024,The association between gray matter volume in the hippocampal subfield and antidepressant efficacy mediated by abnormal dynamic functional connectivity
REFINE-0237,"Greenwald, B. S., Kramer-Ginsberg, E., Krishnan, K. R. R., Hu, J., Ashtari, M., Wu, H., Aupperle, P., Patel, M., & Pollack, S. (2001). A controlled study of MRI signal hyperintensities in older depressed patients with and without hypertension. Journal of the American Geriatrics Society, 49(9), 1218–1225. https://doi.org/10.1046/j.1532-5415.2001.49240.x",10.1046/j.1532-5415.2001.49240.x,https://doi.org/10.1046/j.1532-5415.2001.49240.x,2001,A controlled study of MRI signal hyperintensities in older depressed patients with and without hypertension
REFINE-0238,"Zheng, H., Teague, T. K., Yeh, F.-C., Burrows, K., Figueroa-Hall, L. K., Aupperle, R. L., Khalsa, S. S., Paulus, M. P., & Savitz, J. (2022). C-reactive protein and the kynurenic acid to quinolinic acid ratio are independently associated with White matter integrity in major depressive disorder. Brain, Behavior, and Immunity, 105, 180–189. https://doi.org/10.1016/j.bbi.2022.07.011",10.1016/j.bbi.2022.07.011,https://doi.org/10.1016/j.bbi.2022.07.011,2022,C-reactive protein and the kynurenic acid to quinolinic acid ratio are independently associated with White matter integrity in major depressive disorder
REFINE-0239,"Bourgouin, P. A., Rahayel, S., Gaubert, M., Postuma, R. B., Montplaisir, J., Carrier, J., Monchi, O., Pelletier, A., & Gagnon, J. F. (2019). Gray matter substrates of depressive and anxiety symptoms in idiopathic REM sleep behavior disorder. Parkinsonism and Related Disorders, 62, 163–170. https://doi.org/10.1016/j.parkreldis.2018.12.020",10.1016/j.parkreldis.2018.12.020,https://doi.org/10.1016/j.parkreldis.2018.12.020,2019,Gray matter substrates of depressive and anxiety symptoms in idiopathic REM sleep behavior disorder
