paper_id,title,doi,openalex_id,semantic_scholar_id,pmid,pmcid,pubmed_url,pmc_url,status,source_used,pdf_path,landing_page_url,pdf_url,oa_status,license,error_message,secondary_status,secondary_error_message
REFINE-0137,Maternal prenatal lead levels and neonatal brain volumes: Testing moderations by maternal depressive symptoms and family income,10.1016/j.ntt.2024.107322,https://openalex.org/W4390990705,b6596ed9aec59ecbd3b174791d00927419467cab,38244816,PMC10990786,https://pubmed.ncbi.nlm.nih.gov/38244816/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10990786/,publisher_403,none,data/pdfs/REFINE-0137.pdf,,https://www.sciencedirect.com/science/article/am/pii/S0892036224000047,green,,Publisher HTTP 403: www.sciencedirect.com,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0138,Neuro-transcriptomic signatures for mood disorder morbidity and suicide mortality,10.1016/j.jpsychires.2020.05.013,https://openalex.org/W3027001229,eb7d3b182e976700c05cf32e4681f27f157d540c,,,,,downloaded,semantic_scholar,data/pdfs/REFINE-0138.pdf,,https://www.biorxiv.org/content/biorxiv/early/2020/01/27/762492.full.pdf,closed,,,,
REFINE-0139,Structural and functional differences in the cingulate cortex relate to disease severity in anorexia nervosa,,https://openalex.org/W2089020381,,,,,,downloaded,openalex,data/pdfs/REFINE-0139.pdf,,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.1001081&type=printable,gold,cc-by,,,
REFINE-0140,In vivo relationship between serotonin 1A receptor binding and gray matter volume in the healthy brain and in major depressive disorder,10.1007/s00429-018-1649-6,https://openalex.org/W2791295143,,29550938,PMC6450806,https://pubmed.ncbi.nlm.nih.gov/29550938/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6450806/,pmc_fulltext_no_pdf,none,data/pdfs/REFINE-0140.pdf,https://www.ncbi.nlm.nih.gov/pmc/articles/6450806,,closed,,PMC full-text available as HTML; no downloadable PDF link found,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0141,Biochemical abnormalities of the medial temporal lobe and medial prefrontal cortex in late-life depression,10.1016/j.pscychresns.2008.07.001,https://openalex.org/W2138321923,,,,,,downloaded,openalex_landing_page,data/pdfs/REFINE-0141.pdf,https://www.ncbi.nlm.nih.gov/pmc/articles/2659332,http://s-provencher.com/pub/LCModel/manual/manual.pdf,closed,,,,
REFINE-0142,Brain structural correlates of depressive symptoms in Parkinson’s disease patients at different disease stage,10.1016/j.pscychresns.2019.111029,https://openalex.org/W2997187691,f686e4f6dfade45949ab5e954f9b1b204fb28dd0,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0142.pdf,https://doi.org/10.1016/j.pscychresns.2019.111029,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0143,Structural correlates of apathy in Alzheimer’s disease: a multimodal MRI study,10.1002/gps.4548,https://openalex.org/W2494566501,e8767015ec14055e4b15429513b1c2c8ffe29721,,,,,publisher_403,none,data/pdfs/REFINE-0143.pdf,,https://doi.org/10.1002/gps.4548,closed,,Publisher HTTP 403: doi.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0144,Short-term group cognitive behavior therapy contributes to recovery from mild depression: Evidence from functional and structural MRI,10.1016/j.pscychresns.2016.04.010,https://openalex.org/W2341201323,707960441bc3cfc43e4ff946f41e477b45745af1,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0144.pdf,https://doi.org/10.1016/j.pscychresns.2016.04.010,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0145,Subcortical lesion severity and orbitofrontal cortex volume in geriatric depression,10.1016/s0006-3223(03)00063-5,https://openalex.org/W2023554569,4884acd35d05da7315d236d95c93aa10610b6264,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0145.pdf,https://doi.org/10.1016/s0006-3223(03)00063-5,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0146,Imaging correlates of apathy and depression in Parkinson’s disease,10.1016/j.jns.2011.07.006,https://openalex.org/W2077299202,0a13c3e69f9c76c4ee508891b34c95ee3cf098c9,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0146.pdf,https://doi.org/10.1016/j.jns.2011.07.006,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0147,Social cognition and frontal lobe pathology in schizophrenia: A voxel-based morphometric study,10.1016/j.neuroimage.2006.10.046,https://openalex.org/W1974812269,f00ca3f024aa1d4867bcc8a38683ebb58d937ec7,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0147.pdf,https://doi.org/10.1016/j.neuroimage.2006.10.046,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0148,Altered gray matter volumes in post-stroke depressive patients after subcortical stroke,10.1016/j.nicl.2020.102224,https://openalex.org/W3008529970,,,,,,downloaded,openalex_landing_page,data/pdfs/REFINE-0148.pdf,https://www.ncbi.nlm.nih.gov/pmc/articles/7063237,http://dbm.neuro.uni-jena.de/cat12/CAT12-Manual.pdf,gold,cc-by,,,
REFINE-0149,Apoptotic Proteins in the Temporal Cortex in Schizophrenia: High Bax/Bcl-2 Ratio Without Caspase-3 Activation,10.1176/appi.ajp.161.1.109,https://openalex.org/W2111988981,0034378933e3a42c0d694643ca69e633bae34fa3,,,,,publisher_403,none,data/pdfs/REFINE-0149.pdf,,https://doi.org/10.1176/appi.ajp.161.1.109,closed,,Publisher HTTP 403: doi.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0150,Cortical thickness predicts the first onset of major depression in adolescence,10.1016/j.ijdevneu.2015.07.007,https://openalex.org/W26315399,c86e8799692a74077f282569fa65a78019883800,26315399,PMC4604750,https://pubmed.ncbi.nlm.nih.gov/26315399/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4604750/,publisher_403,none,data/pdfs/REFINE-0150.pdf,,https://doi.org/10.1016/j.ijdevneu.2015.07.007,closed,,Publisher HTTP 403: doi.org,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0151,Non-verbal emotion communication training induces specific changes in brain function and structure,10.3389/fnhum.2013.00648,https://openalex.org/W2068649060,,,,,,downloaded,openalex,data/pdfs/REFINE-0151.pdf,,https://www.frontiersin.org/articles/10.3389/fnhum.2013.00648/pdf,gold,cc-by,,,
REFINE-0152,Prepartum and postpartum maternal depressive symptoms are related to children’s brain structure in preschool,10.1016/j.biopsych.2015.12.004,https://openalex.org/W2200229034,7bad2959a5c6394e0d41b13b078fad075a996f29,,,,,repository_landing_page,none,data/pdfs/REFINE-0152.pdf,http://hdl.handle.net/1880/101001,,closed,,Repository landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0153,Cerebral Benzodiazepine Receptors in Depressed Patients Measured with [123I]iomazenil SPECT,10.1016/s0006-3223(02)01788-2,https://openalex.org/W2065228751,7c30c489d1bc781103b8a9ea32cb170f0386e1ee,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0153.pdf,https://doi.org/10.1016/s0006-3223(02)01788-2,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0154,"Brain hyperintensity location determines outcome in the triad of impaired cognition, physical health and depressive symptoms: A cohort study in late life",10.1016/j.archger.2015.10.004,https://openalex.org/W1784795871,f7d85139d0a802d6e64a71e3cc65a26a20789d89,,,,,downloaded,semantic_scholar,data/pdfs/REFINE-0154.pdf,,https://www.pure.ed.ac.uk/ws/files/24726334/Murray_AD_et_al_Triad_AGG_2016.pdf,green,other-oa,,,
REFINE-0155,Orbitofrontal cortex grey matter volume is related to children’s depressive symptoms,10.1016/j.nicl.2020.102395,https://openalex.org/W3081176650,,32889399,PMC7479290,https://pubmed.ncbi.nlm.nih.gov/32889399/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7479290/,publisher_403,none,data/pdfs/REFINE-0155.pdf,,https://doaj.org/article/41a205dd38754671a376c446b6f307f1,gold,cc-by,Publisher HTTP 403: doaj.org,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0156,Dispositional mindfulness co-varies with smaller amygdala and caudate volumes in community adults,10.1371/journal.pone.0064574,https://openalex.org/W1973221395,,,,,,downloaded,openalex,data/pdfs/REFINE-0156.pdf,,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0064574&type=printable,gold,cc-by,,,
REFINE-0157,Genetic patterning for child psychopathology is distinct from that for adults and implicates fetal cerebellar development,10.1038/s41593-023-01321-8,https://openalex.org/W4377020091,,,,,,downloaded,openalex_landing_page,data/pdfs/REFINE-0157.pdf,https://doi.org/10.1038/s41593-023-01321-8,https://static-content.springer.com/esm/art%3A10.1038%2Fs41593-023-01321-8/MediaObjects/41593_2023_1321_MOESM1_ESM.pdf,green,other-oa,,,
REFINE-0158,Subthreshold depression and regional brain volumes in young community adolescents,10.1016/j.jaac.2015.07.006,https://openalex.org/W1838724021,,26407493,PMC7614311,https://pubmed.ncbi.nlm.nih.gov/26407493/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7614311/,pmc_fulltext_no_pdf,none,data/pdfs/REFINE-0158.pdf,https://www.ncbi.nlm.nih.gov/pmc/articles/7614311,,green,,PMC full-text available as HTML; no downloadable PDF link found,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0159,Depressive symptoms in cognitively unimpaired older adults are associated with lower structural and functional integrity in a frontolimbic network,10.1038/s41380-022-01772-8,https://openalex.org/W4306758989,,,,,,downloaded,openalex,data/pdfs/REFINE-0159.pdf,,https://www.nature.com/articles/s41380-022-01772-8.pdf,hybrid,cc-by,,,
REFINE-0160,Cognitive-behavioral therapy increases prefrontal cortex gray matter in patients with chronic pain,10.1016/j.jpain.2013.07.020,https://openalex.org/W2081653089,,,,,,downloaded,openalex_landing_page,data/pdfs/REFINE-0160.pdf,https://www.ncbi.nlm.nih.gov/pmc/articles/3874446,http://dbm.neuro.uni-jena.de/vbm8/VBM8-Manual.pdf,bronze,,,,
REFINE-0161,Reduced thalamic volume in men with antisocial personality disorder or schizophrenia and a history of serious violence and childhood abuse,10.1016/j.eurpsy.2012.03.002,https://openalex.org/W2068830347,1e1ad86235a62c120fa2b5ee4a84dc093b970f4c,,,,,publisher_403,none,data/pdfs/REFINE-0161.pdf,,https://orca.cardiff.ac.uk/id/eprint/74589/,closed,,Publisher HTTP 403: orca.cardiff.ac.uk,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0162,Morphometric changes of gray matter in Parkinson’s disease with depression: A voxel-based morphometry study,10.1002/mds.21765,https://openalex.org/W2075050732,e55ff24ad5aa033d33913688045b22bd6914b88d,,,,,publisher_403,none,data/pdfs/REFINE-0162.pdf,,https://doi.org/10.1002/mds.21765,closed,,Publisher HTTP 403: doi.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0163,Depression is associated with hippocampal volume loss in adults with HIV,10.1002/hbm.25451,https://openalex.org/W3165026812,2a8532d8a9743ae664ed9dbf702fc838d8b355d0,34089276,PMC8288081,https://pubmed.ncbi.nlm.nih.gov/34089276/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8288081/,publisher_403,none,data/pdfs/REFINE-0163.pdf,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25451,gold,,Publisher HTTP 403: onlinelibrary.wiley.com,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0164,Large-scale structural network change correlates with clinical response to rTMS in depression,10.1038/s41386-021-01256-3,https://openalex.org/W4210328554,46832be77df7e7ce4fa4167ef70915ca7d8b512b,35110687,PMC8938539,https://pubmed.ncbi.nlm.nih.gov/35110687/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8938539/,invalid_pdf,none,data/pdfs/REFINE-0164.pdf,https://www.nature.com/articles/s41386-021-01256-3.pdf,,green,,,pmc_pdf_not_found,PMCID found but no valid PDF URL from PMC OA service or page parsing
REFINE-0165,Tissue type-specific bioenergetic abnormalities in adults with major depression,10.1038/npp.2016.180,https://openalex.org/W2518624156,1ac01b0e5dbb7039492b90421ca0fa4493a7cb6a,27585738,PMC5312061,https://pubmed.ncbi.nlm.nih.gov/27585738/,https://pmc.ncbi.nlm.nih.gov/articles/PMC5312061/,invalid_pdf,none,data/pdfs/REFINE-0165.pdf,https://www.nature.com/articles/npp2016180.pdf,,bronze,,,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0166,Transient cognitive impairment and white matter hyperintensities in severely depressed older patients treated with electroconvulsive therapy,10.1016/j.jagp.2020.12.028,https://openalex.org/W3120651828,,,,,,downloaded,openalex,data/pdfs/REFINE-0166.pdf,,https://pure.amsterdamumc.nl/ws/files/201325390/Transient-cognitive-impairment-and-white-matter-hyperintensities-in-severely-depressed-older-patients-treated-with-elect.pdf,green,cc-by,,,
REFINE-0167,Gray matter changes in late life depression—A structural MRI analysis,10.1038/sj.npp.1301655,https://openalex.org/W2065267118,7ec009d124ad4c2ab1dd3bdfba2f9c727fba8968,18075490,PMC2872084,https://pubmed.ncbi.nlm.nih.gov/18075490/,https://pmc.ncbi.nlm.nih.gov/articles/PMC2872084/,invalid_pdf,none,data/pdfs/REFINE-0167.pdf,https://www.nature.com/articles/1301655.pdf,,bronze,,,pmc_pdf_not_found,PMCID found but no valid PDF URL from PMC OA service or page parsing
REFINE-0168,Impact of lingual gyrus volume on antidepressant response and neurocognitive functions in Major Depressive Disorder: A voxel-based morphometry study,10.1016/j.jad.2014.08.018,https://openalex.org/W2073228054,,,,,,publisher_403,none,data/pdfs/REFINE-0168.pdf,,https://nottingham-repository.worktribe.com/output/3794503,green,cc-by,Publisher HTTP 403: nottingham-repository.worktribe.com,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0169,Prolactin mediates the relationship between regional gray matter volume and postpartum depression symptoms,10.1016/j.jad.2022.01.051,https://openalex.org/W4206176447,b0ca5d50d3fbe698b0fc608f3e088616e546421d,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0169.pdf,https://doi.org/10.1016/j.jad.2022.01.051,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0170,"Clinical, cortical thickness and neural activity predictors of future affective lability in youth at risk for bipolar disorder: Initial discovery and independent sample replication",10.1038/s41380-018-0273-4,https://openalex.org/W2896707931,3ea93b17484be9cb4bb15b0d5d9dc0235940b23c,31628415,PMC6814510,https://pubmed.ncbi.nlm.nih.gov/31628415/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6814510/,pmc_pdf_not_found,none,data/pdfs/REFINE-0170.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC6814510/,,closed,,PMCID found but no valid PDF URL from PMC OA service or page parsing,pmc_pdf_not_found,PMCID found but no valid PDF URL from PMC OA service or page parsing
REFINE-0171,"Structural deficits in the emotion circuit and cerebellum are associated with depression, anxiety and cognitive dysfunction in methadone maintenance patients: A voxel-based morphometric study",10.1016/j.pscychresns.2011.05.009,https://openalex.org/W2053330451,,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0171.pdf,https://doi.org/10.1016/j.pscychresns.2011.05.009,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0172,Anterior cingulate volume predicts response to cognitive behavioral therapy in major depressive disorder,10.1016/j.jad.2014.12.009,https://openalex.org/W2006877952,cbf80fb08d47ce556156a142d1efdcdf57952427,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0172.pdf,https://doi.org/10.1016/j.jad.2014.12.009,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0173,A specific pattern of gray matter atrophy in Alzheimer’s disease with depression,10.1007/s00415-017-8603-z,https://openalex.org/W2751957326,d69c84f30a821ac744c15f4556aa4d5b2908897c,,,,,repository_landing_page,none,data/pdfs/REFINE-0173.pdf,http://hdl.handle.net/1765/101759,,closed,,Repository landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0174,Morphometric analysis of vascular pathology in the orbitofrontal cortex of older subjects with major depression,10.1002/gps.3911,https://openalex.org/W1489384432,7a5fa868ebbe374ebaad47260448d034acc81d36,23208772,PMC3679255,https://pubmed.ncbi.nlm.nih.gov/23208772/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3679255/,publisher_403,none,data/pdfs/REFINE-0174.pdf,,https://doi.org/10.1002/gps.3911,closed,,Publisher HTTP 403: doi.org,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0175,Astrocytic hypertrophy in anterior cingulate white matter of depressed suicides,10.1038/npp.2011.154,https://openalex.org/W2025026106,0f8ed08f807adbb4a9fe8fbb05c72308bcd305d5,21814185,PMC3230489,https://pubmed.ncbi.nlm.nih.gov/21814185/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3230489/,invalid_pdf,none,data/pdfs/REFINE-0175.pdf,https://www.nature.com/articles/npp2011154.pdf,,closed,,,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0176,Prefrontal-amygdala emotion regulation and depression in multiple sclerosis,10.1093/braincomms/fcac152,https://openalex.org/W4282837339,,35770132,PMC9218780,https://pubmed.ncbi.nlm.nih.gov/35770132/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9218780/,publisher_403,none,data/pdfs/REFINE-0176.pdf,,https://academic.oup.com/braincomms/article-pdf/4/3/fcac152/44180628/fcac152.pdf,gold,cc-by,Publisher HTTP 403: academic.oup.com,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0177,The development of depressogenic self-schemas: Associations with children’s regional grey matter volume in ventrolateral prefrontal cortex,10.1017/s0954579421000341,https://openalex.org/W3164617449,,,,,,downloaded,openalex_landing_page,data/pdfs/REFINE-0177.pdf,https://doi.org/10.1017/s0954579421000341,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/CA15CA3B1571B7FB2CE001EA849E5064/S0954579421000341a.pdf/div-class-title-the-development-of-depressogenic-self-schemas-associations-with-children-s-regional-grey-matter-volume-in-ventrolateral-prefrontal-cortex-div.pdf,green,,,,
REFINE-0178,"Associations Between Daily Mood States and Brain Gray Matter Volume, Resting-State Functional Connectivity and Task-Based Activity in Healthy Adults",10.3389/fnhum.2018.00168,https://openalex.org/W2800138793,,,,,,downloaded,openalex,data/pdfs/REFINE-0178.pdf,,https://www.frontiersin.org/articles/10.3389/fnhum.2018.00168/pdf,gold,cc-by,,,
REFINE-0179,Cortical thickness and VBM-DARTEL in late-life depression,10.1016/j.jad.2011.04.010,https://openalex.org/W2027788726,,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0179.pdf,https://doi.org/10.1016/j.jad.2011.04.010,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0180,"Patients with primary biliary cholangitis and fatigue present with depressive symptoms and selected cognitive deficits, but with normal attention performance and brain structure",10.1371/journal.pone.0190005,https://openalex.org/W2783526803,,,,,,downloaded,openalex,data/pdfs/REFINE-0180.pdf,,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0190005&type=printable,gold,cc-by,,,
REFINE-0181,Gray matter reorganization underpinnings of antidepressant treatment of persistent depressive disorder,10.1016/j.euroneuro.2020.12.009,https://openalex.org/W3120411719,,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0181.pdf,https://doi.org/10.1016/j.euroneuro.2020.12.009,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0182,Pattern of brain atrophy in elderly patients with depression revealed by voxel-based morphometry,10.1016/j.pscychresns.2007.12.018,https://openalex.org/W2047189322,1abd633fdcce5cb8e3631ef1e351aac39a4889b4,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0182.pdf,https://doi.org/10.1016/j.pscychresns.2007.12.018,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0183,Depression and agitation factors are related to regional brain atrophy and faster longitudinal cognitive decline in mild cognitive impairment,10.3233/jad-230929,https://openalex.org/W4390775889,,,,,,publisher_403,none,data/pdfs/REFINE-0183.pdf,,https://doi.org/10.3233/jad-230929,closed,,Publisher HTTP 403: doi.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0184,Depressive symptoms combined with auditory hallucinations are accompanied with severe gray matter brain impairments in patients with first-episode untreated schizophrenia – A pilot study in China,10.1016/j.neulet.2020.135033,https://openalex.org/W3024194687,dfdf39caa7bb867d7c5a75fd4838d48d1beb2035,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0184.pdf,https://doi.org/10.1016/j.neulet.2020.135033,,hybrid,cc-by,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0185,"Brain morphometry points to emerging patterns of psychosis, depression, and anxiety vulnerability over a 2-year period in childhood",10.1017/s0033291721005304,https://openalex.org/W4206368009,,,,,,downloaded,openalex_landing_page,data/pdfs/REFINE-0185.pdf,https://doi.org/10.1017/s0033291721005304,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/867DF63762DEF289F6829258030CCC87/S0033291721005304a.pdf/div-class-title-brain-morphometry-points-to-emerging-patterns-of-psychosis-depression-and-anxiety-vulnerability-over-a-2-year-period-in-childhood-div.pdf,green,,,,
REFINE-0186,Correlation between gray matter volume in the temporal lobe and depressive symptoms in patients with Alzheimer’s disease,10.1016/j.neulet.2013.05.021,https://openalex.org/W1969234930,2d20a2c315111ba49167b019881fa8836cdf137b,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0186.pdf,https://doi.org/10.1016/j.neulet.2013.05.021,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0187,Apathy in persons living with HIV disease: A systematic narrative review,10.1016/j.jad.2024.01.016,https://openalex.org/W4390843916,,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0187.pdf,https://doi.org/10.1016/j.jad.2024.01.016,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0188,Association of major depressive disorder with altered functional brain response during anticipation and processing of heat pain,10.1001/archpsyc.65.11.1275,https://openalex.org/W2122030287,,18981339,PMC2702160,https://pubmed.ncbi.nlm.nih.gov/18981339/,https://pmc.ncbi.nlm.nih.gov/articles/PMC2702160/,publisher_403,none,data/pdfs/REFINE-0188.pdf,,https://doi.org/10.1001/archpsyc.65.11.1275,green,,Publisher HTTP 403: doi.org,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0189,Amygdala grey matter volume increase in gambling disorder with depression symptoms of clinical relevance: A voxel-based morphometry study,10.1080/14459795.2018.1452276,https://openalex.org/W2790061300,ae9c0dcf8e83647aeabaf84315ce73336ed9ba8a,,,,,publisher_403,none,data/pdfs/REFINE-0189.pdf,,https://doi.org/10.1080/14459795.2018.1452276,closed,,Publisher HTTP 403: doi.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0190,Anatomic location and laterality of MRI signal hyperintensities in late-life depression,10.1016/s0022-3999(02)00425-7,https://openalex.org/W2070412875,d9c6b73af7a5c019f51246e40ba2c15eabac6706,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0190.pdf,https://doi.org/10.1016/s0022-3999(02)00425-7,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0191,Antidepressant Exposure May Protect Against Decrement in Frontal Gray Matter Volumes in Geriatric Depression,10.4088/jcp.v66n0801,https://openalex.org/W1986586797,68121f52f9bc43abc0e94f3e96aa4ec93ae9f8d6,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0191.pdf,https://doi.org/10.4088/jcp.v66n0801,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0192,Development of disordered eating behaviors and comorbid depressive symptoms in adolescence: Neural and psychopathological predictors,10.1016/j.biopsych.2020.06.003,https://openalex.org/W3034253694,,,,,,downloaded,openalex,data/pdfs/REFINE-0192.pdf,,https://kclpure.kcl.ac.uk/ws/files/132753533/Development_of_disordered_eating_ZHANG_Acc3JunEpub10Jun2020_GREEN_AAM.pdf,green,,,,
REFINE-0193,Brain density in depression: Methodological and psychopathological aspects,10.1111/j.1600-0447.1988.tb06392.x,https://openalex.org/W2060119419,,,,,,publisher_403,none,data/pdfs/REFINE-0193.pdf,,https://doi.org/10.1111/j.1600-0447.1988.tb06392.x,closed,,Publisher HTTP 403: doi.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0194,Structural and functional improvement of amygdala sub-regions in postpartum depression after acupuncture,10.3389/fnhum.2023.1163746,https://openalex.org/W4377043103,,,,,,downloaded,openalex,data/pdfs/REFINE-0194.pdf,,https://www.frontiersin.org/articles/10.3389/fnhum.2023.1163746/pdf,gold,cc-by,,,
REFINE-0195,Hippocampal and parahippocampal volume and function predict antidepressant response in patients with major depression: A multimodal neuroimaging study,10.1177/02698811231190859,https://openalex.org/W4385897459,,,,,,downloaded,openalex_landing_page,data/pdfs/REFINE-0195.pdf,https://www.ncbi.nlm.nih.gov/pmc/articles/10647896,http://www.neuro.uni-jena.de/cat12/CAT12-Manual.pdf,hybrid,cc-by-nc,,,
REFINE-0196,Bidirectional associations between perinatal allopregnanolone and depression severity with postpartum gray matter volume in adult women,10.1111/acps.13723,https://openalex.org/W4399986086,a5191f8dfec8c7855093c6d5e5a0ff5c9fa0c1e4,38923502,PMC11444908,https://pubmed.ncbi.nlm.nih.gov/38923502/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11444908/,publisher_403,none,data/pdfs/REFINE-0196.pdf,,https://doi.org/10.1111/acps.13723,green,,Publisher HTTP 403: doi.org,pmc_pdf_not_found,PMCID found but no valid PDF URL from PMC OA service or page parsing
REFINE-0197,Neutrophil to lymphocyte ratio is a transdiagnostic biomarker of depression and structural and functional brain alterations in older adults,10.1016/j.jneuroim.2022.577831,https://openalex.org/W4212842819,5121e93bceff8f8e5b25cee6bab28a0634a4cb5f,35217366,PMC11092564,https://pubmed.ncbi.nlm.nih.gov/35217366/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11092564/,pmc_fulltext_no_pdf,none,data/pdfs/REFINE-0197.pdf,https://www.ncbi.nlm.nih.gov/pmc/articles/11092564,,green,,PMC full-text available as HTML; no downloadable PDF link found,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0198,Neuromodulation in response to electroconvulsive therapy in schizophrenia and major depression,10.1016/j.brs.2017.01.578,https://openalex.org/W2574562829,510709331da444f8a1c333dd5df4e5c7d5e1d196,,,,,publisher_403,none,data/pdfs/REFINE-0198.pdf,,https://doaj.org/article/2f52722b285c42dbb9f2745274457abb,green,cc-by-sa,Publisher HTTP 403: doaj.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0199,Anatomical correlates of quality of life: Evidence from voxel-based morphometry,10.1002/hbm.22294,https://openalex.org/W1835177100,b89b6b513ee94433b8edec96bc0f19982bf75118,23671021,PMC6869585,https://pubmed.ncbi.nlm.nih.gov/23671021/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6869585/,publisher_403,none,data/pdfs/REFINE-0199.pdf,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.22294?download=true,bronze,,Publisher HTTP 403: onlinelibrary.wiley.com,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
