refine_id,doi,status,source_pdf,target_pdf,bytes,mapping_source_csv,note
REFINE-0125,10.1016/j.euroneuro.2020.11.017,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0125.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0126,10.1111/psyp.13354,copied,/Users/micheles/Zotero/storage/TQLD3CX4/Gvozdanovic et al. - 2020 - Structural brain differences predict early traumatic memory processing.pdf,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0126.pdf,523738,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0127,10.1017/s003329171300247x,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0127.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0128,10.1016/j.neuroscience.2014.06.045,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0128.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0129,10.1016/j.jad.2015.04.008,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0129.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0130,10.3389/fnhum.2017.00232,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0130.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0131,10.3389/fnhum.2016.00622,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0131.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0132,10.1089/brain.2012.0101,copied,/Users/micheles/Zotero/storage/Z8WP9JUY/Orosz et al. - 2012 - Reduced Cerebral Blood Flow Within the Default-Mode Network and Within Total Gray Matter in Major De.pdf,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0132.pdf,332668,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0133,10.1177/1352458513493684,copied,/Users/micheles/Zotero/storage/P2CW496F/Gobbi et al. - 2014 - Influence of the topography of brain damage on depression and fatigue in patients with multiple scle.pdf,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0133.pdf,5904014,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0134,10.1016/j.jpsychires.2020.07.012,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0134.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0135,10.3758/s13415-016-0474-8,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0135.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0136,10.1111/psyp.13495,copied,/Users/micheles/Zotero/storage/H39UAHUX/Zhang et al. - 2020 - The neural substrates responsible for how trait anxiety affects delay discounting Right hippocampal.pdf,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0136.pdf,621943,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0137,10.1016/j.ntt.2024.107322,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0137.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0138,10.1016/j.jpsychires.2020.05.013,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0138.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0140,10.1007/s00429-018-1649-6,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0140.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0141,10.1016/j.pscychresns.2008.07.001,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0141.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0142,10.1016/j.pscychresns.2019.111029,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0142.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0143,10.1002/gps.4548,copied,/Users/micheles/Zotero/storage/5WFVJW2Y/Agüera-Ortiz et al. - 2017 - Structural correlates of apathy in Alzheimer's disease a multimodal MRI study.pdf,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0143.pdf,274420,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,multiple_valid_pdfs
REFINE-0144,10.1016/j.pscychresns.2016.04.010,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0144.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0145,10.1016/s0006-3223(03)00063-5,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0145.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0146,10.1016/j.jns.2011.07.006,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0146.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0147,10.1016/j.neuroimage.2006.10.046,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0147.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0148,10.1016/j.nicl.2020.102224,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0148.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0149,10.1176/appi.ajp.161.1.109,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0149.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0150,10.1016/j.ijdevneu.2015.07.007,copied,/Users/micheles/Zotero/storage/IGF7SSD5/Foland‐Ross et al. - 2015 - Cortical thickness predicts the first onset of major depression in adolescence.pdf,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0150.pdf,394244,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0151,10.3389/fnhum.2013.00648,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0151.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0152,10.1016/j.biopsych.2015.12.004,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0152.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0153,10.1016/s0006-3223(02)01788-2,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0153.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0154,10.1016/j.archger.2015.10.004,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0154.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0155,10.1016/j.nicl.2020.102395,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0155.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0156,10.1371/journal.pone.0064574,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0156.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0157,10.1038/s41593-023-01321-8,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0157.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0158,10.1016/j.jaac.2015.07.006,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0158.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0159,10.1038/s41380-022-01772-8,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0159.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0160,10.1016/j.jpain.2013.07.020,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0160.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0161,10.1016/j.eurpsy.2012.03.002,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0161.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0162,10.1002/mds.21765,copied,/Users/micheles/Zotero/storage/ID78D4CX/Feldmann et al. - 2008 - Morphometric changes of gray matter in Parkinson's disease with depression A voxel‐based morphometr.pdf,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0162.pdf,118165,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0163,10.1002/hbm.25451,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0163.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0164,10.1038/s41386-021-01256-3,copied,/Users/micheles/Zotero/storage/KEAYX6DY/Nestor et al. - 2022 - Large-scale structural network change correlates with clinical response to rTMS in depression.pdf,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0164.pdf,2091299,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0165,10.1038/npp.2016.180,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0165.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0166,10.1016/j.jagp.2020.12.028,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0166.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0167,10.1038/sj.npp.1301655,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0167.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0168,10.1016/j.jad.2014.08.018,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0168.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0169,10.1016/j.jad.2022.01.051,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0169.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0170,10.1038/s41380-018-0273-4,copied,"/Users/micheles/Zotero/storage/2B8BHT9K/Bertocci et al. - 2019 - Clinical, cortical thickness and neural activity predictors of future affective lability in youth at.pdf",/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0170.pdf,1361695,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0171,10.1016/j.pscychresns.2011.05.009,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0171.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0172,10.1016/j.jad.2014.12.009,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0172.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0173,10.1007/s00415-017-8603-z,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0173.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0174,10.1002/gps.3911,copied,/Users/micheles/Zotero/storage/T9UC5X6X/Miguel‐Hidalgo et al. - 2013 - Morphometric analysis of vascular pathology in the orbitofrontal cortex of older subjects with major.pdf,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0174.pdf,392691,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0175,10.1038/npp.2011.154,copied,/Users/micheles/Zotero/storage/LAHL8CPY/Torres-Platas et al. - 2011 - Astrocytic Hypertrophy in Anterior Cingulate White Matter of Depressed Suicides.pdf,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0175.pdf,1903043,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0176,10.1093/braincomms/fcac152,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0176.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0177,10.1017/s0954579421000341,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0177.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0178,10.3389/fnhum.2018.00168,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0178.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0179,10.1016/j.jad.2011.04.010,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0179.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0180,10.1371/journal.pone.0190005,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0180.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0181,10.1016/j.euroneuro.2020.12.009,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0181.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0182,10.1016/j.pscychresns.2007.12.018,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0182.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0183,10.3233/jad-230929,copied,/Users/micheles/Zotero/storage/WSUUVLU9/Marin-Marin et al. - 2024 - Depression and Agitation Factors Are Related to Regional Brain Atrophy and Faster Longitudinal Cogni.pdf,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0183.pdf,256341,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,
REFINE-0184,10.1016/j.neulet.2020.135033,not_found_in_zotero,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0184.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
REFINE-0185,10.1017/s0033291721005304,already_exists,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/pdfs/REFINE-0185.pdf,,/Users/micheles/Desktop/Temp/sshfs_2/home/micheles/Desktop/Vigilate/agent_yoda/workspaces/ReFiNe/ReFiNe_Hub/data/input/eligible_studies.csv,zotero_attachment_missing
