paper_id,expected_title,doi,pdf_path,manifest_status,source_used,pdf_url,extracted_title_or_first_text,title_similarity,doi_found_in_pdf,audit_status,reason
REFINE-0209,Orbitofrontal cortex volume in late life depression: Influence of hyperintense lesions and genetic polymorphisms,10.1017/s0033291707000128,data/pdfs/REFINE-0209.pdf,downloaded,openalex_landing_page,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/E9DD287BC3CAE443C9C7DCD4528F25AC/S0033291707000128a.pdf/div-class-title-orbitofrontal-cortex-volume-in-late-life-depression-influence-of-hyperintense-lesions-and-genetic-polymorphisms-div.pdf,Orbitofrontal cortex volume in late life,100.0,10.1017/S0033291707000128,validated,DOI 10.1017/S0033291707000128 found in PDF matches expected DOI 10.1017/s0033291707000128
REFINE-0210,Cortical changes associated with depression and antidepressant use in Alzheimer and Lewy body dementia: An MRI surface-based morphometric study,10.1016/j.jagp.2013.02.004,data/pdfs/REFINE-0210.pdf,publisher_403,none,http://www.ajgponline.org/article/S106474811300122X/pdf,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0211,Major Depression and Suicidality Following Brain Injury,,data/pdfs/REFINE-0211.pdf,publisher_403,none,http://www.ajpmonline.org/article/S0749379798000178/pdf,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0212,In vivo structural and functional abnormalities of the striatums is related to decreased astrocytic BDNF in Itpr2-/- mice exhibiting depressive-like behavior,10.1155/2020/8830670,data/pdfs/REFINE-0212.pdf,publisher_403,none,https://downloads.hindawi.com/journals/np/2020/8830670.pdf,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0213,Temporal lobe epilepsy and affective disorders: The role of the subgenual anterior cingulate cortex,10.1136/jnnp-2013-306966,data/pdfs/REFINE-0213.pdf,downloaded,openalex,https://jnnp.bmj.com/content/jnnp/86/2/144.full.pdf,Temporal lobe epilepsy and affective disorders:,100.0,10.1136/jnnp-2013-306966,validated,DOI 10.1136/jnnp-2013-306966 found in PDF matches expected DOI 10.1136/jnnp-2013-306966
REFINE-0214,"Early childhood cumulative risk is associated with decreased global brain measures, cortical thickness, and cognitive functioning in school‐age children",10.1002/dev.21956,data/pdfs/REFINE-0214.pdf,publisher_403,none,https://doi.org/10.1002/dev.21956,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0215,Depression symptoms moderate the relationship between gray matter volumes and cognitive function in patients with mild cognitive impairment,10.1016/j.jpsychires.2022.05.017,data/pdfs/REFINE-0215.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0216,Evaluation in late-life depression of intercellular adhesion molecule-1 expression in the dorsolateral prefrontal cortex,10.1176/appi.ajp.157.10.1682,data/pdfs/REFINE-0216.pdf,publisher_403,none,https://doi.org/10.1176/appi.ajp.157.10.1682,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0217,Aberrant topographical organization in gray matter structural network in late life depression: A graph theoretical analysis,10.1017/s104161021300149x,data/pdfs/REFINE-0217.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0218,Localizing gray matter deficits in late-onset depression using computational cortical pattern matching methods,10.1176/appi.ajp.161.11.2091,data/pdfs/REFINE-0218.pdf,publisher_403,none,https://doi.org/10.1176/appi.ajp.161.11.2091,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0219,Anterior cingulate volume reduction in adolescents with borderline personality disorder and co-morbid major depression,10.1016/j.jpsychires.2010.11.011,data/pdfs/REFINE-0219.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0220,Regional Gray Matter Changes Are Associated with Cognitive Deficits in Remitted Geriatric Depression: An Optimized Voxel-Based Morphometry Study,10.1016/j.biopsych.2008.04.032,data/pdfs/REFINE-0220.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0221,Electroconvulsive therapy response in late-life depression unaffected by age-related brain changes,10.1016/j.jad.2019.03.055,data/pdfs/REFINE-0221.pdf,invalid_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0222,Genetic vulnerability to affective psychopathology in childhood: A combined voxel-based morphometry and functional magnetic resonance imaging study,10.1016/j.biopsych.2009.01.033,data/pdfs/REFINE-0222.pdf,publisher_403,none,http://hdl.handle.net/11577/2381162,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0223,Lifelong impact of extreme stress on the human brain: Holocaust survivors study,10.1016/j.ynstr.2021.100318,data/pdfs/REFINE-0223.pdf,publisher_403,none,https://doaj.org/article/3239851d5cb94df38e34d51424ee45b6,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0224,Cortical thickness and hippocampal volume in vascular and non-vascular depressed patients,10.3389/fpsyt.2021.697489,data/pdfs/REFINE-0224.pdf,downloaded,openalex,https://www.frontiersin.org/articles/10.3389/fpsyt.2021.697489/pdf,Frontiers in Psychiatry | www.frontiersin.org 1 July 2021 | Volume 12 | Article 697489,43.8,10.3389/fpsyt.2021.697489,validated,DOI 10.3389/fpsyt.2021.697489 found in PDF matches expected DOI 10.3389/fpsyt.2021.697489
REFINE-0225,Determining the effects of LLD and MCI on brain decline according to machine learning and a structural covariance network analysis,10.1016/j.jpsychires.2020.04.011,data/pdfs/REFINE-0225.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0226,White matter and subcortical gray matter lesion volume changes and late-life depression outcome: A 4-year magnetic resonance imaging study,10.1017/s1041610205002796,data/pdfs/REFINE-0226.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0227,Neurostructural impact of co-occurring anxiety in pediatric patients with major depressive disorder: A voxel-based morphometry study,10.1016/j.jad.2014.09.004,data/pdfs/REFINE-0227.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0228,Effects of antipsychotic medication on brain structure in patients with major depressive disorder and psychotic features: Neuroimaging findings in the context of a randomized placebo-controlled clinical trial,10.1001/jamapsychiatry.2020.0036,data/pdfs/REFINE-0228.pdf,publisher_403,none,https://jamanetwork.com/journals/jamapsychiatry/articlepdf/2761879/jamapsychiatry_voineskos_2020_oi_200002.pdf,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0229,Effects of parental emotional warmth on the relationship between regional gray matter volume and depression-related personality traits,10.1080/17470919.2016.1174150,data/pdfs/REFINE-0229.pdf,publisher_403,none,https://doi.org/10.1080/17470919.2016.1174150,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0230,"Homer1a protein expression in schizophrenia, bipolar disorder, and major depression",10.1007/s00702-017-1776-x,data/pdfs/REFINE-0230.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0231,"Association between change in brain gray matter volume, cognition, and depression severity: Pre- and post- antidepressant pharmacotherapy for late-life depression",10.1016/j.jpsychires.2017.08.002,data/pdfs/REFINE-0231.pdf,pmc_fulltext_no_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0232,Early childhood depression and alterations in the trajectory of gray matter maturation in middle childhood and early adolescence,10.1001/jamapsychiatry.2015.2356,data/pdfs/REFINE-0232.pdf,publisher_403,none,https://jamanetwork.com/journals/jamapsychiatry/articlepdf/2473514/yoi150072.pdf,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0233,Effect of non-invasive spinal cord stimulation in unmedicated adults with major depressive disorder: A pilot randomized controlled trial and induced current flow pattern,10.1038/s41380-023-02349-9,data/pdfs/REFINE-0233.pdf,downloaded,openalex,https://www.nature.com/articles/s41380-023-02349-9.pdf,Effect of non-invasive spinal cord stimulation in unmedicated,100.0,10.1038/s41380-023-02349-9,validated,DOI 10.1038/s41380-023-02349-9 found in PDF matches expected DOI 10.1038/s41380-023-02349-9
REFINE-0234,GWAS-identified risk variants for major depressive disorder: Preliminary support for an association with late-life depressive symptoms and brain structural alterations,10.1016/j.euroneuro.2015.08.022,data/pdfs/REFINE-0234.pdf,downloaded,semantic_scholar,https://hal.umontpellier.fr/hal-02400306/file/Ancelin_21.pdf,for the deposit and dissemination of scientific re-,50.0,10.1016/j.euroneuro.2015.08.022⟩.,validated,DOI 10.1016/j.euroneuro.2015.08.022⟩. found in PDF matches expected DOI 10.1016/j.euroneuro.2015.08.022
REFINE-0235,Magnetic resonance imaging in late-life depression: Multimodal examination of network disruption,,data/pdfs/REFINE-0235.pdf,publisher_403,none,https://academic.oup.com/eurheartj/article-pdf/40/3/237/31623821/ehy462.pdf,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0236,The association between gray matter volume in the hippocampal subfield and antidepressant efficacy mediated by abnormal dynamic functional connectivity,10.1038/s41598-024-56866-w,data/pdfs/REFINE-0236.pdf,downloaded,openalex,https://www.nature.com/articles/s41598-024-56866-w.pdf,The association between gray,100.0,10.1038/s41598-024-56866-w,validated,DOI 10.1038/s41598-024-56866-w found in PDF matches expected DOI 10.1038/s41598-024-56866-w
REFINE-0237,A controlled study of MRI signal hyperintensities in older depressed patients with and without hypertension,10.1046/j.1532-5415.2001.49240.x,data/pdfs/REFINE-0237.pdf,publisher_403,none,https://doi.org/10.1046/j.1532-5415.2001.49240.x,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0238,C-reactive protein and the kynurenic acid to quinolinic acid ratio are independently associated with White matter integrity in major depressive disorder,10.1016/j.bbi.2022.07.011,data/pdfs/REFINE-0238.pdf,publisher_403,none,https://www.sciencedirect.com/science/article/am/pii/S0889159122001854,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0239,Gray matter substrates of depressive and anxiety symptoms in idiopathic REM sleep behavior disorder,10.1016/j.parkreldis.2018.12.020,data/pdfs/REFINE-0239.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0240,Neuroimaging features of depression–frailty phenotype in older adults: A pilot study,10.1017/s1041610223000066,data/pdfs/REFINE-0240.pdf,pmc_pdf_not_found,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0241,Plasma biosignature and brain pathology related to persistent cognitive impairment in late-life depression,10.1038/mp.2014.76,data/pdfs/REFINE-0241.pdf,invalid_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0242,Local neuroanatomical and tract-based proxies of optimal subcallosal cingulate deep brain stimulation,10.1016/j.brs.2023.08.014,data/pdfs/REFINE-0242.pdf,publisher_403,none,https://doaj.org/article/df549690733a4725af31a5ab93aba936,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0243,"Reduced frontal brain volume in non-treatment-seeking cocaine-dependent individuals: Exploring the role of impulsivity, depression, and smoking",10.3389/fnhum.2014.00007,data/pdfs/REFINE-0243.pdf,downloaded,openalex,https://www.frontiersin.org/articles/10.3389/fnhum.2014.00007/pdf,Reduced frontal brain volume in non-treatment-seeking,100.0,10.3389/fnhum.2014.00007,validated,DOI 10.3389/fnhum.2014.00007 found in PDF matches expected DOI 10.3389/fnhum.2014.00007
REFINE-0244,Commonalities and differences in ECT-induced gray matter volume change between depression and schizophrenia,10.1016/j.nicl.2023.103429,data/pdfs/REFINE-0244.pdf,publisher_403,none,https://doaj.org/article/d7e4cc5c449e415e88ae8a2ca0835e8c,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0245,"Brain alterations in adult ADHD: Effects of gender, treatment and comorbid depression",10.1016/j.euroneuro.2013.11.011,data/pdfs/REFINE-0245.pdf,repository_landing_page,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0246,31Phosphorus magnetic resonance spectroscopy study of tissue specific changes in high energy phosphates before and after sertraline treatment of geriatric depression,10.1002/gps.2230,data/pdfs/REFINE-0246.pdf,publisher_403,none,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/gps.2230,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0247,Altered connectivity of the anterior cingulate and the posterior superior temporal gyrus in a longitudinal study of later-life depression,10.3389/fnagi.2018.00031,data/pdfs/REFINE-0247.pdf,downloaded,openalex,https://www.frontiersin.org/articles/10.3389/fnagi.2018.00031/pdf,Altered Connectivity of the Anterior,100.0,10.3389/fnagi.2018.00031,validated,DOI 10.3389/fnagi.2018.00031 found in PDF matches expected DOI 10.3389/fnagi.2018.00031
REFINE-0248,"Frontal-subcortical volumetric deficits in single episode, medication-naïve depressed patients and the effects of 8 weeks fluoxetine treatment: A VBM-DARTEL study",10.1371/journal.pone.0079055,data/pdfs/REFINE-0248.pdf,downloaded,openalex,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0079055&type=printable,"Frontal-Subcortical Volumetric Deficits in Single Episode,",100.0,10.1371/journal.pone.0079055,validated,DOI 10.1371/journal.pone.0079055 found in PDF matches expected DOI 10.1371/journal.pone.0079055
REFINE-0249,Differences in cerebral structure associated with depressive symptoms in the elderly with Alzheimer’s disease,10.3389/fnagi.2020.00107,data/pdfs/REFINE-0249.pdf,downloaded,semantic_scholar,https://www.frontiersin.org/articles/10.3389/fnagi.2020.00107/pdf,published: 12 May 2020,33.3,10.3389/fnagi.2020.00107,validated,DOI 10.3389/fnagi.2020.00107 found in PDF matches expected DOI 10.3389/fnagi.2020.00107
REFINE-0250,Effects of aerobic exercise training on brain structure and psychological well-being in young adults,,data/pdfs/REFINE-0250.pdf,publisher_403,none,http://www.thelancet.com/article/S0140673620303676/pdf,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0251,Grey matter volume increase following electroconvulsive therapy in patients with late life depression: A longitudinal MRI study,10.1503/jpn.140322,data/pdfs/REFINE-0251.pdf,downloaded,openalex,https://pure.amsterdamumc.nl/ws/files/160666861/Grey-matter-volume-increase-following-electroconvulsive-therapy-in-patients-with-late-life-depression-a-longitudinal-mr.pdf,Grey matter volume increase following,100.0,10.1503/jpn.140322,validated,DOI 10.1503/jpn.140322 found in PDF matches expected DOI 10.1503/jpn.140322
REFINE-0252,The functional neuroanatomy of geriatric depression,10.1002/gps.2185,data/pdfs/REFINE-0252.pdf,publisher_403,none,https://doi.org/10.1002/gps.2185,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0253,Neural mapping of anhedonia across psychiatric diagnoses: A transdiagnostic neuroimaging analysis,10.1016/j.nicl.2021.102825,data/pdfs/REFINE-0253.pdf,publisher_403,none,https://doaj.org/article/213844ef48d14fca912b95b2b6bf39a5,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0254,Cell adhesion molecule expression in the dorsolateral prefrontal cortex and anterior cingulate cortex in major depression in the elderly,10.1017/s0007125000161847,data/pdfs/REFINE-0254.pdf,downloaded,openalex_landing_page,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/F608763FC3A16CF4629ABD0A6AF31A35/S0007125000161847a.pdf/div-class-title-cell-adhesion-molecule-expression-in-the-dorsolateral-prefrontal-cortex-and-anterior-cingulate-cortex-in-major-depression-in-the-elderly-div.pdf,major depression.major depression.,100.0,10.1192/bjp.181.2.129,validated,Title similarity 100.0% >= 85% threshold
REFINE-0255,Delusional depression responding to clomipramine in Binswanger’s disease,10.1097/00005053-199007000-00009,data/pdfs/REFINE-0255.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0256,Altered brain regional homogeneity is associated with depressive symptoms in COVID-19,10.1016/j.jad.2022.06.061,data/pdfs/REFINE-0256.pdf,publisher_403,none,http://hdl.handle.net/11577/3458002,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0257,Reduction of dorsolateral prefrontal cortex gray matter in late-life depression,10.1016/j.pscychresns.2011.01.003,data/pdfs/REFINE-0257.pdf,pmc_fulltext_no_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0258,Regional patterns of brain tissue loss associated with depression in Parkinson disease,10.1212/wnl.0b013e3181f11c1d,data/pdfs/REFINE-0258.pdf,publisher_403,none,https://doi.org/10.1212/wnl.0b013e3181f11c1d,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0259,Six-week oral ketamine treatment for chronic suicidality is associated with increased grey matter volume,10.1016/j.pscychresns.2021.111369,data/pdfs/REFINE-0259.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0260,Serotonin selective reuptake inhibitor treatment improves cognition and grey matter atrophy but not amyloid burden during two-year follow-up in mild cognitive impairment and Alzheimer’s disease patients with depressive symptoms,10.3233/jad-170387,data/pdfs/REFINE-0260.pdf,publisher_403,none,https://doi.org/10.3233/jad-170387,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0261,First episode drug-naïve major depressive disorder with panic disorder: Gray matter deficits in limbic and default network structures,10.1016/j.euroneuro.2010.06.002,data/pdfs/REFINE-0261.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0262,Alterations in CRY2 and PER3 gene expression associated with thalamic-limbic community structural abnormalities in patients with bipolar depression or unipolar depression,10.1016/j.jad.2021.10.125,data/pdfs/REFINE-0262.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0263,Alterations in cortical volume and complexity in Parkinson’s disease with depression,10.1111/cns.14582,data/pdfs/REFINE-0263.pdf,publisher_403,none,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cns.14582,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0264,Antidepressant effects of tDCS are associated with prefrontal gray matter volumes at baseline: Evidence from the ELECT-TDCS trial,10.1016/j.brs.2019.05.006,data/pdfs/REFINE-0264.pdf,publisher_403,none,https://doaj.org/article/a26ac928b572447985c410984e5be658,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0265,Gray matter characteristics associated with trait anxiety in older adults are moderated by depression,10.1017/s1041610215000836,data/pdfs/REFINE-0265.pdf,repository_landing_page,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0266,A shared effect of paroxetine treatment on gray matter volume in depressive patients with and without childhood maltreatment: A voxel‐based morphometry study,10.1111/cns.13055,data/pdfs/REFINE-0266.pdf,publisher_403,none,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cns.13055,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0267,Relationship of orthostatic blood pressure to white matter hyperintensities and subcortical volumes in late-life depression,10.1192/bjp.bp.110.090423,data/pdfs/REFINE-0267.pdf,downloaded,openalex,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/078934F7756ECFDB5753D73123A33699/S0007125000078958a.pdf/div-class-title-relationship-of-orthostatic-blood-pressure-to-white-matter-hyperintensities-and-subcortical-volumes-in-late-life-depression-div.pdf,important role in late-life depression led to the ‘vascular,66.0,10.1192/bjp.bp.110.090423,validated,DOI 10.1192/bjp.bp.110.090423 found in PDF matches expected DOI 10.1192/bjp.bp.110.090423
REFINE-0268,Gray matter volume alterations associated with suicidal ideation and suicide attempts in patients with mood disorders,10.1186/s12991-020-00318-y,data/pdfs/REFINE-0268.pdf,downloaded,openalex,https://annals-general-psychiatry.biomedcentral.com/track/pdf/10.1186/s12991-020-00318-y,Gray matter volume alterations associated,100.0,10.1186/s12991-020-00318-y,validated,DOI 10.1186/s12991-020-00318-y found in PDF matches expected DOI 10.1186/s12991-020-00318-y
REFINE-0269,Loss of superiority illusion in bipolar depressive disorder: A combined functional and structural MRI study,10.1016/j.jpsychires.2022.04.034,data/pdfs/REFINE-0269.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0270,"Regional, circuit and network heterogeneity of brain abnormalities in psychiatric disorders",10.1038/s41593-023-01404-6,data/pdfs/REFINE-0270.pdf,downloaded,openalex,https://www.nature.com/articles/s41593-023-01404-6.pdf,Nature Neuroscience | Volume 26 | September 2023 | 1613–1629,33.3,10.1038/s41593-023-01404-6,validated,DOI 10.1038/s41593-023-01404-6 found in PDF matches expected DOI 10.1038/s41593-023-01404-6
REFINE-0271,"Cognitive behavioral therapy for antenatal depression in a pilot randomized controlled trial and effects on neurobiological, behavioral and cognitive outcomes in offspring 3–7 years postpartum: A perspective article on study findings, limitations and future aims",10.3389/fpsyt.2020.00034,data/pdfs/REFINE-0271.pdf,downloaded,openalex,https://www.frontiersin.org/articles/10.3389/fpsyt.2020.00034/pdf,Cognitive Behavioral Therapy for,100.0,10.3389/fpsyt.2020.00034,validated,DOI 10.3389/fpsyt.2020.00034 found in PDF matches expected DOI 10.3389/fpsyt.2020.00034
REFINE-0272,The gray matter alterations in major depressive disorder and panic disorder: Putative differences in the pathogenesis,10.1016/j.jad.2015.07.022,data/pdfs/REFINE-0272.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0273,"Migraine, depression, and brain volume: The AGES-Reykjavik Study",10.1212/wnl.0b013e318295d69e,data/pdfs/REFINE-0273.pdf,publisher_403,none,https://doi.org/10.1212/wnl.0b013e318295d69e,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0274,Associations between subclinical depressive symptoms and reduced brain volume in middle-aged to older adults,10.1080/13607863.2018.1432030,data/pdfs/REFINE-0274.pdf,publisher_403,none,https://doi.org/10.1080/13607863.2018.1432030,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0275,Significant age by childhood trauma interactions on grey matter volumes: A whole brain VBM analysis,10.1111/bdi.13286,data/pdfs/REFINE-0275.pdf,publisher_403,none,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bdi.13286,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0276,Antidepressants upregulate c-Fos expression in the lateral entorhinal cortex and hippocampal dorsal subiculum: Study in rats,10.1016/j.brainresbull.2019.08.015,data/pdfs/REFINE-0276.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0277,Increased orbitofrontal cortex levels of choline in depressed adolescents as detected by in vivo proton magnetic resonance spectroscopy,10.1016/s0006-3223(00)00942-2,data/pdfs/REFINE-0277.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0278,"Myelin staining of deep white matter in the dorsolateral prefrontal cortex in schizophrenia, bipolar disorder, and unipolar major depression",10.1016/j.psychres.2006.12.019,data/pdfs/REFINE-0278.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0279,Index electroconvulsive therapy course to treat severe suicidality and depression in Fahr disease,10.1097/yct.0000000000000264,data/pdfs/REFINE-0279.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0280,Rumination mediates the relationship between structural variations in ventrolateral prefrontal cortex and sensitivity to negative life events,10.1016/j.neuroscience.2013.09.053,data/pdfs/REFINE-0280.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0281,"Longitudinal magnetic resonance imaging vascular changes, apolipoprotein E genotype, and development of dementia in the neurocognitive outcomes of depression in the elderly study",10.1097/jgp.0b013e318048a1a0,data/pdfs/REFINE-0281.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0282,Impact of early and recent stress on white matter microstructure in major depressive disorder,10.1016/j.jad.2017.08.017,data/pdfs/REFINE-0282.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0283,Frontal atrophy and attention deficits in older adults with a history of elevated depressive symptoms,10.1007/s11682-009-9078-z,data/pdfs/REFINE-0283.pdf,pmc_fulltext_no_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0284,Subcortical hyperintensities on magnetic resonance imaging: Clinical correlates and prognostic significance in patients with severe depression,10.1016/0006-3223(94)00174-2,data/pdfs/REFINE-0284.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0285,Right external globus pallidus changes are associated with altered causal awareness in youth with depression,10.1038/tp.2015.148,data/pdfs/REFINE-0285.pdf,downloaded,openalex,https://www.nature.com/articles/tp2015148.pdf,Right external globus pallidus changes are associated with,100.0,10.1038/tp.2015.148,validated,DOI 10.1038/tp.2015.148 found in PDF matches expected DOI 10.1038/tp.2015.148
REFINE-0286,"The temptation of suicide: striatal gray matter, discounting of delayed rewards, and suicide attempts in late-life depression",10.1017/s0033291711002133,data/pdfs/REFINE-0286.pdf,downloaded,openalex_landing_page,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/423E1117E5BE3F3A7FF04FC03FF9B69D/S0033291711002133a.pdf/div-class-title-the-temptation-of-suicide-striatal-gray-matter-discounting-of-delayed-rewards-and-suicide-attempts-in-late-life-depression-div.pdf,"The temptation of suicide: striatal gray matter,",100.0,10.1017/S0033291711002133,validated,DOI 10.1017/S0033291711002133 found in PDF matches expected DOI 10.1017/s0033291711002133
REFINE-0287,Lifetime PTSD and geriatric depression symptomatology relate to altered dorsomedial frontal and amygdala morphometry,10.1016/j.pscychresns.2017.07.003,data/pdfs/REFINE-0287.pdf,publisher_403,none,https://www.sciencedirect.com/science/article/am/pii/S0925492716303353?via%3Dihub,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0288,Divergent anatomical correlates and functional network connectivity patterns in temporal lobe epilepsy with and without depression,10.1007/s10548-021-00848-y,data/pdfs/REFINE-0288.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0289,The orbitofrontal cortex gray matter is associated with the interaction between insomnia and depression,10.3389/fpsyt.2018.00651,data/pdfs/REFINE-0289.pdf,downloaded,openalex,https://www.frontiersin.org/articles/10.3389/fpsyt.2018.00651/pdf,Frontiers in Psychiatry | www.frontiersin.org 1 December 2018 | Volume 9 | Article 651,41.3,10.3389/fpsyt.2018.00651,validated,DOI 10.3389/fpsyt.2018.00651 found in PDF matches expected DOI 10.3389/fpsyt.2018.00651
REFINE-0290,Neural basis underlying the association between thought control ability and happiness: The moderating role of the amygdala,10.1002/pchj.741,data/pdfs/REFINE-0290.pdf,publisher_403,none,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pchj.741,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0291,Transdiagnostic subgroups of cognitive impairment in early affective and psychotic illness,10.1038/s41386-023-01729-7,data/pdfs/REFINE-0291.pdf,downloaded,openalex,https://www.nature.com/articles/s41386-023-01729-7.pdf,Transdiagnostic subgroups of cognitive impairment in early,100.0,10.1038/s41386-023-01729-7,validated,DOI 10.1038/s41386-023-01729-7 found in PDF matches expected DOI 10.1038/s41386-023-01729-7
REFINE-0292,Basal ganglia morphology links the metabolic syndrome and depressive symptoms,10.1016/j.physbeh.2013.09.014,data/pdfs/REFINE-0292.pdf,pmc_pdf_not_found,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0293,Exposure to parental verbal abuse is associated with increased gray matter volume in superior temporal gyrus,10.1016/j.neuroimage.2010.05.027,data/pdfs/REFINE-0293.pdf,downloaded,openalex_landing_page,https://kumadai.repo.nii.ac.jp/record/23763/files/Tomoda_VA_Neuroimage_2010r.pdf,Exposure to Parental Verbal Abuse is Associated with,100.0,,validated,Title similarity 100.0% >= 85% threshold
REFINE-0294,Altered cerebral blood flow in Alzheimer’s disease with depression,10.3389/fpsyt.2021.687739,data/pdfs/REFINE-0294.pdf,downloaded,openalex,https://www.frontiersin.org/articles/10.3389/fpsyt.2021.687739/pdf,Frontiers in Psychiatry | www.frontiersin.org 1 July 2021 | Volume 12 | Article 687739,36.2,10.3389/fpsyt.2021.687739,validated,DOI 10.3389/fpsyt.2021.687739 found in PDF matches expected DOI 10.3389/fpsyt.2021.687739
REFINE-0295,Biological and social predictors of long-term geriatric depression outcome,10.1017/s1041610205000979,data/pdfs/REFINE-0295.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0296,Neuroanatomical characteristics of geriatric apathy and depression: A magnetic resonance imaging study,10.1097/jgp.0b013e3180325a16,data/pdfs/REFINE-0296.pdf,pmc_fulltext_no_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
